Filename,FileURL,Maximum Intensity,Weighted pattern R-factor (R_wp),Goodness of Fit,Calcite phase present,Calcite unit-cell length a,Calcite unit-cell length b,Calcite unit-cell length c,Calcite unit-cell angle alpha,Calcite unit-cell angle beta,Calcite unit-cell angle gamma,Calcite weight percentage,Vaterite phase present,Vaterite unit-cell length a,Vaterite unit-cell length b,Vaterite unit-cell length c,Vaterite unit-cell angle alpha,Vaterite unit-cell angle beta,Vaterite unit-cell angle gamma,Vaterite weight percentage,Additive - label,Additive - concentration,Additive - ChEBI URL,Additive - ChEBI molecule class URLs,Additive - ChEBI molecule class names,Additive - name,Additive - IUPAC name,Additive - formula,Additive - mass,Additive - canonical SMILES,Additive - standard InChI,Additive - standard InChIKey,Additive – pKa (COOH group),Additive – pKb (NH2 group),Additive – pKc (other group),Additive – pI
578460-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/ce27n-sav81/files/578460-mythen_summed.xye/content,34992.64,1.56229,1.62497,TRUE,4.99256,4.99256,17.07366,90,90,120,16.18178,TRUE,4.12921,4.12921,8.46914,90,90,120,83.81822,Ser,2,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
578631-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/rnfqv-p2263/files/578631-mythen_summed.xye/content,856622.91,7.39454,8.87235,TRUE,4.99334,4.99334,17.06275,90,90,120,93.95391,TRUE,4.12545,4.12545,8.47715,90,90,120,6.04609,Ser,0,,,,,,,,,,,2.13,9.05,,5.68
578632-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/xg94d-dza87/files/578632-mythen_summed.xye/content,139867.44080699998,6.60288,8.16673,TRUE,4.99481,4.99481,17.06308,90,90,120,7.8025,TRUE,4.12683,4.12683,8.47326,90,90,120,92.1975,Ser,0.25,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
578634-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/g3bbh-7n972/files/578634-mythen_summed.xye/content,125589.21,6.88694,8.4716,TRUE,4.99335,4.99335,17.06373,90,90,120,10.37695,TRUE,4.12678,4.12678,8.47398,90,90,120,89.62305,Ser,0.75,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
578635-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/mzcqm-a4012/files/578635-mythen_summed.xye/content,405445.64,6.30909,7.77969,TRUE,4.99514,4.99514,17.06029,90,90,120,17.63949,TRUE,4.1272,4.1272,8.47303,90,90,120,82.36051,Ser,1,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
578636-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/gxe2g-4ww97/files/578636-mythen_summed.xye/content,134624.16348000002,6.71509,8.38906,TRUE,4.99094,4.99094,17.06597,90,90,120,5.90379,TRUE,4.12703,4.12703,8.47538,90,90,120,94.09621,Ser,1.25,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
578638-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/fwzna-pj055/files/578638-mythen_summed.xye/content,93848.41,6.24228,7.45397,TRUE,4.99663,4.99663,17.05419,90,90,120,7.25595,TRUE,4.12709,4.12709,8.4769,90,90,120,92.74405,Ser,1.75,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
578639-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/71fx7-b4435/files/578639-mythen_summed.xye/content,130516.71624899999,6.86149,8.41168,TRUE,5.01243,5.01243,17.00755,90,90,120,6.11629,TRUE,4.12821,4.12821,8.47252,90,90,120,93.88371,Ser,2,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
578997-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/bbws9-qa128/files/578997-mythen_summed.xye/content,590219.36,5.54157,6.14367,TRUE,4.99714,4.99714,17.05973,90,90,120,57.93812,TRUE,4.12978,4.12978,8.46952,90,90,120,42.06188,Ser,0,,,,,,,,,,,2.13,9.05,,5.68
578998-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/7kbdx-7rh43/files/578998-mythen_summed.xye/content,829366.2503200001,5.32381,6.37912,TRUE,4.99331,4.99331,17.06655,90,90,120,46.58387,TRUE,4.12884,4.12884,8.4681,90,90,120,53.41613,Ser,0.25,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
578999-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/txp8f-btx47/files/578999-mythen_summed.xye/content,709009.51,5.80206,7.15731,TRUE,4.99713,4.99713,17.05452,90,90,120,32.48038,TRUE,4.1276,4.1276,8.47169,90,90,120,67.51962,Ser,0.5,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
579000-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/5zknb-ggy96/files/579000-mythen_summed.xye/content,411298.59,5.88922,6.83958,TRUE,4.99515,4.99515,17.07842,90,90,120,32.98509,TRUE,4.12953,4.12953,8.47069,90,90,120,67.01491,Ser,0.75,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
579001-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/d1fag-4pg43/files/579001-mythen_summed.xye/content,101378.90707300001,6.08694,6.71557,TRUE,4.99478,4.99478,17.08019,90,90,120,7.24244,TRUE,4.12985,4.12985,8.47167,90,90,120,92.75756,Ser,1,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
579002-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/wzpqq-f3d36/files/579002-mythen_summed.xye/content,161399.22,6.08034,7.19837,TRUE,4.99278,4.99278,17.07279,90,90,120,4.42858,TRUE,4.1292,4.1292,8.46965,90,90,120,95.57142,Ser,1.25,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
579003-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/cvgyk-egf83/files/579003-mythen_summed.xye/content,128172.06,6.03219,7.04167,TRUE,4.99436,4.99436,17.07812,90,90,120,13.16121,TRUE,4.12955,4.12955,8.47049,90,90,120,86.83879,Ser,1.5,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
579157-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/f9v12-7sd67/files/579157-mythen_summed.xye/content,545422.1191059999,5.5114,6.46821,TRUE,4.99762,4.99762,17.05538,90,90,120,32.91973,TRUE,4.12857,4.12857,8.47105,90,90,120,67.08027,Ser,0,,,,,,,,,,,2.13,9.05,,5.68
579158-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/ffyzk-t1977/files/579158-mythen_summed.xye/content,318347.63046899997,5.10726,5.92502,TRUE,4.997,4.997,17.06713,90,90,120,24.7839,TRUE,4.12881,4.12881,8.47153,90,90,120,75.2161,Ser,0.25,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
579159-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/bw94e-yb465/files/579159-mythen_summed.xye/content,215539.46,6.0906,7.38083,TRUE,4.99616,4.99616,17.06847,90,90,120,11.86777,TRUE,4.12804,4.12804,8.47064,90,90,120,88.13223,Ser,0.5,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
579160-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/fyr23-anf32/files/579160-mythen_summed.xye/content,246110.34,6.7688,8.28123,TRUE,4.99531,4.99531,17.07674,90,90,120,13.40266,TRUE,4.12816,4.12816,8.47134,90,90,120,86.59734,Ser,0.75,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
579161-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/scnym-y2g54/files/579161-mythen_summed.xye/content,121280.96,6.42018,7.49568,TRUE,4.99467,4.99467,17.0747,90,90,120,5.11185,TRUE,4.12863,4.12863,8.47202,90,90,120,94.88815,Ser,1,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
579162-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/86y0m-0hx85/files/579162-mythen_summed.xye/content,163320.94,6.98551,8.65559,TRUE,4.99341,4.99341,17.07102,90,90,120,7.10323,TRUE,4.12818,4.12818,8.47028,90,90,120,92.89677,Ser,1.25,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
579163-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/sxjhv-53n91/files/579163-mythen_summed.xye/content,153553.32,6.51649,7.92119,TRUE,4.99301,4.99301,17.07124,90,90,120,11.83601,TRUE,4.12766,4.12766,8.47268,90,90,120,88.16399,Ser,1.5,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
579165-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/gkpw8-cbq04/files/579165-mythen_summed.xye/content,155158.64,7.31542,8.98146,TRUE,4.9928,4.9928,17.07305,90,90,120,8.69422,TRUE,4.12825,4.12825,8.47114,90,90,120,91.30578,Ser,2,https://www.ebi.ac.uk/chebi/CHEBI:17115,"[https://www.ebi.ac.uk/chebi/CHEBI:17822, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26650, https://www.ebi.ac.uk/chebi/CHEBI:15705]","[serine, proteinogenic amino acid, serine family amino acid, L-Î±-amino acid]",,L-serine,C3H7NO3,105.093,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",MTCFGRXMJLQNBG-REOHCLBHSA-N,2.13,9.05,,5.68
578563-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/av4f4-jhs86/files/578563-mythen_summed.xye/content,1618156.9213259998,5.89996,7.05477,TRUE,4.99805,4.99805,17.05271,90,90,120,89.15623,TRUE,4.12525,4.12525,8.47455,90,90,120,10.84377,SucAci,0,,,,,,,,,,,4.21,5.64,,
578564-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/0p7zq-frv39/files/578564-mythen_summed.xye/content,2264294.18,7.97623,9.56736,TRUE,4.9928,4.9928,17.07939,90,90,120,100,FALSE,,,,90,90,120,0,SucAci,0.25,https://www.ebi.ac.uk/chebi/CHEBI:15741,"[https://www.ebi.ac.uk/chebi/CHEBI:66873, https://www.ebi.ac.uk/chebi/CHEBI:28383]","[C4-dicarboxylic acid, ÃŽÂ±,Ãâ€°-dicarboxylic acid]",,butanedioic acid,C4H6O4,118.088,O=C(O)CCC(=O)O,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",KDYFGRWQOYBRFD-UHFFFAOYSA-N,4.21,5.64,,
578725-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/vmnv4-bhv26/files/578725-mythen_summed.xye/content,1072119.96,4.45643,5.21651,TRUE,4.99744,4.99744,17.05398,90,90,120,70.79013,TRUE,4.12743,4.12743,8.47115,90,90,120,29.20987,SucAci,0,,,,,,,,,,,4.21,5.64,,
578726-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/j7emj-nqw45/files/578726-mythen_summed.xye/content,417434.29,3.36453,3.54402,TRUE,4.99442,4.99442,17.07864,90,90,120,100,FALSE,,,,90,90,120,0,SucAci,0.25,https://www.ebi.ac.uk/chebi/CHEBI:15741,"[https://www.ebi.ac.uk/chebi/CHEBI:66873, https://www.ebi.ac.uk/chebi/CHEBI:28383]","[C4-dicarboxylic acid, ÃŽÂ±,Ãâ€°-dicarboxylic acid]",,butanedioic acid,C4H6O4,118.088,O=C(O)CCC(=O)O,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",KDYFGRWQOYBRFD-UHFFFAOYSA-N,4.21,5.64,,
578918-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/4287y-nca94/files/578918-mythen_summed.xye/content,2427085.62,8.60727,10.44972,TRUE,4.99072,4.99072,17.06604,90,90,120,96.38485,TRUE,4.12719,4.12719,8.47159,90,90,120,3.61515,SucAci,0,,,,,,,,,,,4.21,5.64,,
578919-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/f5zz6-v9v66/files/578919-mythen_summed.xye/content,1815340.95,7.43125,8.71899,TRUE,4.99122,4.99122,17.06737,90,90,120,95.71431,TRUE,4.12738,4.12738,8.47265,90,90,120,4.28569,SucAci,0.25,https://www.ebi.ac.uk/chebi/CHEBI:15741,"[https://www.ebi.ac.uk/chebi/CHEBI:66873, https://www.ebi.ac.uk/chebi/CHEBI:28383]","[C4-dicarboxylic acid, ÃŽÂ±,Ãâ€°-dicarboxylic acid]",,butanedioic acid,C4H6O4,118.088,O=C(O)CCC(=O)O,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",KDYFGRWQOYBRFD-UHFFFAOYSA-N,4.21,5.64,,
578920-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/w1rbk-1me62/files/578920-mythen_summed.xye/content,200617.91,5.18668,5.34023,TRUE,4.99771,4.99771,17.06389,90,90,120,47.60628,TRUE,4.12663,4.12663,8.48073,90,90,120,52.39372,SucAci,0.5,https://www.ebi.ac.uk/chebi/CHEBI:15741,"[https://www.ebi.ac.uk/chebi/CHEBI:66873, https://www.ebi.ac.uk/chebi/CHEBI:28383]","[C4-dicarboxylic acid, ÃŽÂ±,Ãâ€°-dicarboxylic acid]",,butanedioic acid,C4H6O4,118.088,O=C(O)CCC(=O)O,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",KDYFGRWQOYBRFD-UHFFFAOYSA-N,4.21,5.64,,
578921-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/vmw84-ftg95/files/578921-mythen_summed.xye/content,424343.71382999996,3.82828,4.27549,TRUE,4.99707,4.99707,17.06203,90,90,120,42.83983,TRUE,4.12584,4.12584,8.47997,90,90,120,57.16017,SucAci,0.75,https://www.ebi.ac.uk/chebi/CHEBI:15741,"[https://www.ebi.ac.uk/chebi/CHEBI:66873, https://www.ebi.ac.uk/chebi/CHEBI:28383]","[C4-dicarboxylic acid, ÃŽÂ±,Ãâ€°-dicarboxylic acid]",,butanedioic acid,C4H6O4,118.088,O=C(O)CCC(=O)O,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",KDYFGRWQOYBRFD-UHFFFAOYSA-N,4.21,5.64,,
578922-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/sqes4-88e76/files/578922-mythen_summed.xye/content,1626917.69,7.30029,8.50467,TRUE,4.99143,4.99143,17.06787,90,90,120,95.75857,TRUE,4.12774,4.12774,8.47282,90,90,120,4.24143,SucAci,1,https://www.ebi.ac.uk/chebi/CHEBI:15741,"[https://www.ebi.ac.uk/chebi/CHEBI:66873, https://www.ebi.ac.uk/chebi/CHEBI:28383]","[C4-dicarboxylic acid, ÃŽÂ±,Ãâ€°-dicarboxylic acid]",,butanedioic acid,C4H6O4,118.088,O=C(O)CCC(=O)O,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",KDYFGRWQOYBRFD-UHFFFAOYSA-N,4.21,5.64,,
578923-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/y8k2f-v4791/files/578923-mythen_summed.xye/content,1999433.94,7.11259,8.54641,TRUE,4.9952,4.9952,17.06031,90,90,120,90.45537,TRUE,4.12597,4.12597,8.47609,90,90,120,9.54463,SucAci,1.25,https://www.ebi.ac.uk/chebi/CHEBI:15741,"[https://www.ebi.ac.uk/chebi/CHEBI:66873, https://www.ebi.ac.uk/chebi/CHEBI:28383]","[C4-dicarboxylic acid, ÃŽÂ±,Ãâ€°-dicarboxylic acid]",,butanedioic acid,C4H6O4,118.088,O=C(O)CCC(=O)O,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",KDYFGRWQOYBRFD-UHFFFAOYSA-N,4.21,5.64,,
578924-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/gd9ph-x0x77/files/578924-mythen_summed.xye/content,1126838.68,5.47507,6.37061,TRUE,4.99521,4.99521,17.05888,90,90,120,67.33267,TRUE,4.1286,4.1286,8.47026,90,90,120,32.66733,SucAci,1.5,https://www.ebi.ac.uk/chebi/CHEBI:15741,"[https://www.ebi.ac.uk/chebi/CHEBI:66873, https://www.ebi.ac.uk/chebi/CHEBI:28383]","[C4-dicarboxylic acid, ÃŽÂ±,Ãâ€°-dicarboxylic acid]",,butanedioic acid,C4H6O4,118.088,O=C(O)CCC(=O)O,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",KDYFGRWQOYBRFD-UHFFFAOYSA-N,4.21,5.64,,
